email,username,password_hash,full_name,phone,avatar,department_name,position,bio,preferences,is_active_user,is_admin,last_login,failed_login_attempts,locked_until,last_password_change,role_id,department_id,id,created_at,updated_at,is_deleted
user2238@nexus.com,guoqiang2238,scrypt:32768:8:1$MsmfrDN5aSzv04Hl$c9ffcd5dc98535febbcd390564ca48efb995cd1f8346f7fa665fb2c7b047e77da373f282b08f2b64d9bf9bf83c1dc09845ae0ad7def2177c9fc5945ab16f4110,,,https://ui-avatars.com/api/?name=U2238&background=random,,,,,1,0,,0,,2025-11-25 20:24:59,3,8,2240,2025-11-25 20:24:59.033947,2025-11-25 20:24:59.033948,0
user2239@nexus.com,qliang2239,scrypt:32768:8:1$qHADEgAdLHpREg1V$218029cf31b9097a22e5817557ef2d48bb5977236fbb47715481a80962c9e4191d65183bf456f0d423998eeae17efa92f1806d9036ee89f808fbd253e3aca916,,,https://ui-avatars.com/api/?name=U2239&background=random,,,,,1,0,,0,,2025-11-25 20:24:59,3,8,2241,2025-11-25 20:24:59.033949,2025-11-25 20:24:59.033950,0
user2240@nexus.com,wwen2240,scrypt:32768:8:1$WTgJQPRmGuSEkBjZ$18bf771ea96442e37ba9da13948da578634e0101030f7a114138ce469668d93761153e0ffc44aefb948abfb763ed667a5699e0de0dafbc29b120534ae4ab996f,,,https://ui-avatars.com/api/?name=U2240&background=random,,,,,1,0,,0,,2025-11-25 20:24:59,3,3,2242,2025-11-25 20:24:59.033951,2025-11-25 20:24:59.033981,0
user2241@nexus.com,xiayong2241,scrypt:32768:8:1$1nDCg9KjjKFaebPz$23662fe4f94188514cdda171ecb096e04175a90b1c29fd41dfbdba1f1e7da56d3f630fae8af5e0c4bcb98ea137350d31d53650e04984b1953e77870124c62641,,,https://ui-avatars.com/api/?name=U2241&background=random,,,,,1,0,,0,,2025-11-25 20:24:59,3,9,2243,2025-11-25 20:24:59.033985,2025-11-25 20:24:59.033986,0
user2242@nexus.com,eluo2242,scrypt:32768:8:1$mR5evlTMHYLxE38m$da7a8b9dfb580f1a1a641601d930e69a209c166712838508aee98f33f07a9d8b29b44e3b4af979695deb9e4dfded2a630dde8747b543cb8c27ce1b0019349826,,,https://ui-avatars.com/api/?name=U2242&background=random,,,,,1,0,,0,,2025-11-25 20:24:59,2,4,2244,2025-11-25 20:24:59.033988,2025-11-25 20:24:59.033989,0
user2243@nexus.com,chao892243,scrypt:32768:8:1$c7e2kq3MhVkcd7nI$20d89f17e3ea50a7e34428854a2203e84173e00080be2d6a09ab65e36c4e81ecacaed3f5030842cf8e2f1190d95a1911802fc298c8ba54a4cf522c5fd665647a,,,https://ui-avatars.com/api/?name=U2243&background=random,,,,,1,0,,0,,2025-11-25 20:24:59,3,6,2245,2025-11-25 20:24:59.033990,2025-11-25 20:24:59.033991,0
user2244@nexus.com,xiuying962244,scrypt:32768:8:1$weoSxusmjJizBxuF$5b385a1c830b28c16d8e83a15ac24debb741634d698a8ba01d6197c9819bab559297d6147abf5504f29a63b361806e3c73eeb6413bdc06787f2a22c94234b4d4,,,https://ui-avatars.com/api/?name=U2244&background=random,,,,,1,0,,0,,2025-11-25 20:24:59,2,8,2246,2025-11-25 20:24:59.033993,2025-11-25 20:24:59.033994,0
user2245@nexus.com,aduan2245,scrypt:32768:8:1$EXzjfWKFpINgBjjJ$1b392d4a22570c66f8fe62626cb0e82e27e0462daeef6fec006d29a57b8391c6c61ca8b93cd6153487ce4108d5818c8a17bee62ff9210c8df12384307b690573,,,https://ui-avatars.com/api/?name=U2245&background=random,,,,,1,0,,0,,2025-11-25 20:24:59,2,1,2247,2025-11-25 20:24:59.033995,2025-11-25 20:24:59.033996,0
user2246@nexus.com,juanfeng2246,scrypt:32768:8:1$2h3H0mqhETeQBYgB$aef4548d23fcd35ec74837b01eec628e9d169c391e60c4401fdde74c6d00fef8e888635c6212bb260b1743c32dfed980bcf0456a8ce382e8a765ec314b542a36,,,https://ui-avatars.com/api/?name=U2246&background=random,,,,,1,0,,0,,2025-11-25 20:24:59,2,7,2248,2025-11-25 20:24:59.033997,2025-11-25 20:24:59.033998,0
user2247@nexus.com,kcao2247,scrypt:32768:8:1$2wyqr702jAO0APuW$4076fe41169d5682aa9a2918198f340a7a21f260a4ad38d74fe152cc2a6f00daba013d5f085ee7fbe7707cd8122e2cbdf7a242dbc9a3af2f2a14b33009413be2,,,https://ui-avatars.com/api/?name=U2247&background=random,,,,,1,0,,0,,2025-11-25 20:24:59,2,3,2249,2025-11-25 20:24:59.034000,2025-11-25 20:24:59.034001,0
user2248@nexus.com,huangjing2248,scrypt:32768:8:1$2q8EmlDATbGvs5jd$99c1842e052629458eead5c6a684944e0a5ff331418db3767890d225fd735109bdf7c5a0d041492d21cdc9324cccfdb566450742c4a79ab1001c3a65266a1d5e,,,https://ui-avatars.com/api/?name=U2248&background=random,,,,,1,0,,0,,2025-11-25 20:24:59,2,2,2250,2025-11-25 20:24:59.034002,2025-11-25 20:24:59.034003,0
user2249@nexus.com,kpan2249,scrypt:32768:8:1$WDryhF3YsZOCO2P1$3bd4c2718eaa09a153d798834f42e0455a3768ed75478baf5d1597fe6a591a8e4e2236857764ef32d646c5817a6fbfb19f17dfc2b2c1deca6fdb0c9a6943e07a,,,https://ui-avatars.com/api/?name=U2249&background=random,,,,,1,0,,0,,2025-11-25 20:24:59,2,4,2251,2025-11-25 20:24:59.034005,2025-11-25 20:24:59.034006,0
user2250@nexus.com,xia782250,scrypt:32768:8:1$ZzBlmoCLXTOxDkhq$3daf2a8b3610849bcaa15c24b22ff3cc2fcaab85860985db7a6812fddb72a76114515bc2bab5d2933855448c33a84ed45547b67e5309425e4005138bc3f88b19,,,https://ui-avatars.com/api/?name=U2250&background=random,,,,,1,0,,0,,2025-11-25 20:24:59,2,5,2252,2025-11-25 20:24:59.034007,2025-11-25 20:24:59.034008,0
user2251@nexus.com,xia252251,scrypt:32768:8:1$BOobvN2NAjBXg5JA$16d07f8f74f41ef17b008a1e89dfcc9e71ab556fd8d4a062ac1dfb7f82d79ed69bd3b8a2f36114e1af70b9d3bf93322130e58559d95c561555a9dfea5799fbbc,,,https://ui-avatars.com/api/?name=U2251&background=random,,,,,1,0,,0,,2025-11-25 20:24:59,2,7,2253,2025-11-25 20:24:59.034009,2025-11-25 20:24:59.034010,0
user2252@nexus.com,juanyin2252,scrypt:32768:8:1$0fgTu5wH2FJSdTi5$ef961c9acb861c5b97669b528e6d2dbb5cd2b14d37ba18fdb697fa425ad976d3f627a5072cdb0b5506c1737d9de2262eea4b48f591279de1b15106e9ac522a98,,,https://ui-avatars.com/api/?name=U2252&background=random,,,,,1,0,,0,,2025-11-25 20:24:59,3,3,2254,2025-11-25 20:24:59.034025,2025-11-25 20:24:59.034033,0
user2253@nexus.com,wanping2253,scrypt:32768:8:1$BRhNjEa17M43zs1J$c9ba490bfe32081d118f15006339170f2af64534029677a12cf014a59203309ff181d1f2d0007980bfd97c5fe4508fff925e861104b7f92d4bf474d4e2c06958,,,https://ui-avatars.com/api/?name=U2253&background=random,,,,,1,0,,0,,2025-11-25 20:24:59,3,4,2255,2025-11-25 20:24:59.034036,2025-11-25 20:24:59.034038,0
user2254@nexus.com,bzhou2254,scrypt:32768:8:1$ntvadtV0FIdnWwIC$5682721eeadeef1518a99fe8337948c999bc57d418dab1ea08f62c050f7a6a55a72f14a4a52c805961e8d244d88f6cd04e43862ef3235c089e1f3ec667abd956,,,https://ui-avatars.com/api/?name=U2254&background=random,,,,,1,0,,0,,2025-11-25 20:24:59,2,4,2256,2025-11-25 20:24:59.034039,2025-11-25 20:24:59.034040,0
user2255@nexus.com,cyuan2255,scrypt:32768:8:1$W7QtbpvNRLZo7PcO$e279bd178c5113dc6c89f16e5c74342e76f4e493346f77605b4fc169076dcc5f381cd7e245cc2f12805363927fc2871b88ba6a98e16857444999bcab96d811eb,,,https://ui-avatars.com/api/?name=U2255&background=random,,,,,1,0,,0,,2025-11-25 20:24:59,3,4,2257,2025-11-25 20:24:59.034042,2025-11-25 20:24:59.034043,0
user2256@nexus.com,ping712256,scrypt:32768:8:1$8l18gzFF1gEjoYTU$6c3d922dfb8edbeb9f5bdd352593d5697b59567764bf6e18250345fdad2d92949918a30cc3f54d83b8bf54ec1f8258ced7f9cd2a0e6596d8f75a00757cb79f92,,,https://ui-avatars.com/api/?name=U2256&background=random,,,,,1,0,,0,,2025-11-25 20:24:59,2,3,2258,2025-11-25 20:24:59.034045,2025-11-25 20:24:59.034046,0
user2257@nexus.com,jhou2257,scrypt:32768:8:1$pyr097dq6aR7u4Kl$e22e7118f2779316f6c39a9f3a00f5e356f51401f8440faa7b57a9c474959ae1393c796257f26f07b4631cf83df8e9b6a938552f143664d0fe22787cd3945fa3,,,https://ui-avatars.com/api/?name=U2257&background=random,,,,,1,0,,0,,2025-11-25 20:24:59,3,2,2259,2025-11-25 20:24:59.034047,2025-11-25 20:24:59.034048,0
user2258@nexus.com,jingyuan2258,scrypt:32768:8:1$ZIrkv8U5CbMqKZkW$e7e2c7fad842c3dd1bf30868bbe07cdde2aaf1cf7225181d42c2bd0bfa74913df127fff90aee267826579b933a37db4f98b1df768a63a9672b09751fa0d533e4,,,https://ui-avatars.com/api/?name=U2258&background=random,,,,,1,0,,0,,2025-11-25 20:24:59,3,3,2260,2025-11-25 20:24:59.034050,2025-11-25 20:24:59.034051,0
user2259@nexus.com,xiuying492259,scrypt:32768:8:1$g2lB0mVPXszJKTX2$d2240a1558d13ab35d1a22dc7728c2adbc5e0783772db3a631897057b2996da8f50e536476d691bde570232a5db5cac6f46df4b35ac6520f8271eaeb5afcb0d4,,,https://ui-avatars.com/api/?name=U2259&background=random,,,,,1,0,,0,,2025-11-25 20:24:59,3,6,2261,2025-11-25 20:24:59.034052,2025-11-25 20:24:59.034053,0
user2260@nexus.com,yijing2260,scrypt:32768:8:1$GmYTtlFZKlKklLpn$45075556822b3f1b08295d9ed49971a7966fe353457ebc588a35994699a72a152e197cd99a2cc7f10a5d6f6a184af2c7f59f1dfa1a24e0f411bad8025da10724,,,https://ui-avatars.com/api/?name=U2260&background=random,,,,,1,0,,0,,2025-11-25 20:24:59,2,8,2262,2025-11-25 20:24:59.034055,2025-11-25 20:24:59.034056,0
user2261@nexus.com,qiumin2261,scrypt:32768:8:1$zy9a9aUMv1Btfrep$89530ce8b54ed26bbbcfdedf8129cc0d20ebcbcc6c59b89a527af5d068be08fb3cd46164391a4fd7662cb563157fca9cb2929578efe0192749fd07efa67c8ad7,,,https://ui-avatars.com/api/?name=U2261&background=random,,,,,1,0,,0,,2025-11-25 20:24:59,3,7,2263,2025-11-25 20:24:59.034057,2025-11-25 20:24:59.034058,0
user2262@nexus.com,xiulan582262,scrypt:32768:8:1$j0x4mfSNt85x1GEd$7d2a033c1cb8ed152117e11adb31043fae0d3847c60b8518d8ab12d65889e61db28e6e9e52463c35bcc6b1e2a75555397fdb5919f32828532cc6c50b3346dd82,,,https://ui-avatars.com/api/?name=U2262&background=random,,,,,1,0,,0,,2025-11-25 20:24:59,2,10,2264,2025-11-25 20:24:59.034060,2025-11-25 20:24:59.034061,0
user2263@nexus.com,fang972263,scrypt:32768:8:1$2Op04vxpGkaPyZSk$562e37606c8987317dbdff0141d69fc308744dd79e9303c02c0163388bea39750a5754cbb78b74516a629fd2e9ec06030daaafaa77caa10fec3d9e6e9c4699cb,,,https://ui-avatars.com/api/?name=U2263&background=random,,,,,1,0,,0,,2025-11-25 20:24:59,3,6,2265,2025-11-25 20:24:59.034062,2025-11-25 20:24:59.034063,0
user2264@nexus.com,li502264,scrypt:32768:8:1$mSg4AbhJIUtHZfar$6915cd4f0622a9da797408d2e1445746f89d172dc31431f8e4795985f62300366e2227d72d71778a3184c3f482418e9eef6516ec1ea9e0c4aa2ae771a85f3b7f,,,https://ui-avatars.com/api/?name=U2264&background=random,,,,,1,0,,0,,2025-11-25 20:24:59,3,4,2266,2025-11-25 20:24:59.034065,2025-11-25 20:24:59.034066,0
user2265@nexus.com,yzhao2265,scrypt:32768:8:1$OUMcWUMce66Z4Glt$3d021104a7a0fce832f6908e18b88acf59d2109278804001cc9e8d92a843e6134fda5698627897b4a4e610f676bb2cb1e2759504c6e752f685ed8cbd80c9264f,,,https://ui-avatars.com/api/?name=U2265&background=random,,,,,1,0,,0,,2025-11-25 20:24:59,3,9,2267,2025-11-25 20:24:59.034067,2025-11-25 20:24:59.034068,0
user2266@nexus.com,vshen2266,scrypt:32768:8:1$Zarx9iJPMNi0Riet$4da2b5f0271a7f3b71d62b1f2c977b3a355dc8d45e8629be25d086e1b2066fde3cff7fb08bda7005421987e0df342ccd06ac677d125e7db71fb2ec4500b29967,,,https://ui-avatars.com/api/?name=U2266&background=random,,,,,1,0,,0,,2025-11-25 20:24:59,3,4,2268,2025-11-25 20:24:59.034069,2025-11-25 20:24:59.034070,0
user2267@nexus.com,qzhang2267,scrypt:32768:8:1$clpzJrkIdMiUY8S4$105053426bf9369a166ea6a58cd7dc84d0a41ce7005582bb5aab5fb6de9f2a34634ba713879c1a3d9fc37cac98eea2d98d4f14591756343edba56db12f7a9bb3,,,https://ui-avatars.com/api/?name=U2267&background=random,,,,,1,0,,0,,2025-11-25 20:24:59,3,3,2269,2025-11-25 20:24:59.034072,2025-11-25 20:24:59.034073,0
user2268@nexus.com,na312268,scrypt:32768:8:1$ooJMkMOShfH6flbp$e37e41a101e2703ea09b0139b7ca71612affe3354ecd08b9732b9a6b73a557c904bb6726d45117299d77cef4a5ded2680a5762f63138d789dede3352ec9e3c29,,,https://ui-avatars.com/api/?name=U2268&background=random,,,,,1,0,,0,,2025-11-25 20:24:59,2,6,2270,2025-11-25 20:24:59.034074,2025-11-25 20:24:59.034075,0
user2269@nexus.com,cuifang2269,scrypt:32768:8:1$bhntu1Oo7xRyZsa4$94b871e97d14d4787403129bd3cb80a8cf01a4494470161785223ecb06478760ff2e1ca5bd8d3583532cbca0aba0b3ddabb7ff7aa7bc089be93f18c6d2b0fe2d,,,https://ui-avatars.com/api/?name=U2269&background=random,,,,,1,0,,0,,2025-11-25 20:24:59,2,7,2271,2025-11-25 20:24:59.034077,2025-11-25 20:24:59.034078,0
user2270@nexus.com,chao692270,scrypt:32768:8:1$E3ELxQAZqjMiSFX6$abd921ce4052414bd801f8becd0c71d72c6f0d6156e1fed2fc61d65e04e39d8049bf40fe259f3a40fc5e2a2b5e9927439d70b81226eb34bc98cc47f9cf359223,,,https://ui-avatars.com/api/?name=U2270&background=random,,,,,1,0,,0,,2025-11-25 20:24:59,2,7,2272,2025-11-25 20:24:59.034079,2025-11-25 20:24:59.034080,0
user2271@nexus.com,qinlei2271,scrypt:32768:8:1$KY59aYY2YiNyRQe0$f999dc182e0b8319d20c425b83da7ebd09a215818660e4d169fa1e730fdb0a70042e7a173bba2d6e5e7ed2e5e8cae2c3e54da75a97e927092c2a884d12a054f8,,,https://ui-avatars.com/api/?name=U2271&background=random,,,,,1,0,,0,,2025-11-25 20:24:59,2,9,2273,2025-11-25 20:24:59.034081,2025-11-25 20:24:59.034082,0
user2272@nexus.com,xia382272,scrypt:32768:8:1$Gt8GCpo9ccjJLf7w$5301589f3243782e0174320c9001d76deb10f4ab09282aec8f4730d27f51435badf785065a4ef0897decdd3a3897c959bc75e94fabb3c500408d231934c44408,,,https://ui-avatars.com/api/?name=U2272&background=random,,,,,1,0,,0,,2025-11-25 20:24:59,3,7,2274,2025-11-25 20:24:59.034084,2025-11-25 20:24:59.034085,0
user2273@nexus.com,guiyingjiang2273,scrypt:32768:8:1$Dr70GlzYjANafGgf$d27798da37629d43d4efd02c24035cd00e17a339b579719552b0bdec9d0cb447b412ad67a9d50bb60a6c41753371a47c122bd5f615ca190d4cde8f59e60da26b,,,https://ui-avatars.com/api/?name=U2273&background=random,,,,,1,0,,0,,2025-11-25 20:24:59,3,8,2275,2025-11-25 20:24:59.034086,2025-11-25 20:24:59.034087,0
user2274@nexus.com,juanfan2274,scrypt:32768:8:1$xHoVq4s5f7ows6VK$815fc275904db3600e16f361393787f6b88ce6ed9e680ba6a8db234fce9e48b7f39ac43f4f5011c99b650036a67d4b643269bce12e8ee6d251ee894a51dc7e99,,,https://ui-avatars.com/api/?name=U2274&background=random,,,,,1,0,,0,,2025-11-25 20:24:59,3,5,2276,2025-11-25 20:24:59.034089,2025-11-25 20:24:59.034090,0
user2275@nexus.com,zhoujuan2275,scrypt:32768:8:1$hRfUXOdHAvHnBAgB$032b3a9099809c6aaeee9c9d07e669da6f7e5818a11c5d2b26e693b2237ebb0319517232b658f46985ab44282bf360eed276b6afd215129e82494b31c0c5e813,,,https://ui-avatars.com/api/?name=U2275&background=random,,,,,1,0,,0,,2025-11-25 20:24:59,3,10,2277,2025-11-25 20:24:59.034091,2025-11-25 20:24:59.034092,0
user2276@nexus.com,kangxia2276,scrypt:32768:8:1$tkkLDEOJjufZ1Nae$310516f02e5efa10e6eac5fafd67a042fd1eb7e714d5014e2d9d120dee99f0240a69f2c4e1efdf0b335b3aab6517cd78fe6d967d04e2d100fbb2ae624363a83b,,,https://ui-avatars.com/api/?name=U2276&background=random,,,,,1,0,,0,,2025-11-25 20:24:59,2,4,2278,2025-11-25 20:24:59.034093,2025-11-25 20:24:59.034150,0
user2277@nexus.com,gqiu2277,scrypt:32768:8:1$BNwQeATi8Mc08jXm$a78d46e8f6166461e49e8eef724cbab74eb984431a01084d9c2c52878ee97f327e5a8507e7b145e44a3312ff632c791e99d041054de5057ec6fe198160d90fd4,,,https://ui-avatars.com/api/?name=U2277&background=random,,,,,1,0,,0,,2025-11-25 20:24:59,3,7,2279,2025-11-25 20:24:59.034152,2025-11-25 20:24:59.034153,0
user2278@nexus.com,mingyi2278,scrypt:32768:8:1$4LG4niI7rWaO8bpt$4c72336a55ba10e3f2d67b06891173f0b625814c0e283fc5ba4f14eadf0cef20528e228fd0040ac41b92c9bb3bf698f6e7ad59b9e7496bb83984791feb62887e,,,https://ui-avatars.com/api/?name=U2278&background=random,,,,,1,0,,0,,2025-11-25 20:24:59,3,6,2280,2025-11-25 20:24:59.034154,2025-11-25 20:24:59.034155,0
user2279@nexus.com,wei832279,scrypt:32768:8:1$nhn3u0m8BmZrBlP8$3d39252fd739e6cc5fad86f42248eec80f125d75e30d78c3f6109626fdfbb280644e53133d8440598d4aae4a81713c9a3e6ddf19c20ee01e7a1759111da249f6,,,https://ui-avatars.com/api/?name=U2279&background=random,,,,,1,0,,0,,2025-11-25 20:24:59,2,3,2281,2025-11-25 20:24:59.034182,2025-11-25 20:24:59.034183,0
user2280@nexus.com,ping032280,scrypt:32768:8:1$qsBL3haVRhK8N33v$fcefd1e25089c958d8460810abf8d0288766c4e1b86edf361155ac2abb90765ccb6af3d3104050d37b66216403b02dd69a24d0a658320f8c9b3bbcea47888642,,,https://ui-avatars.com/api/?name=U2280&background=random,,,,,1,0,,0,,2025-11-25 20:24:59,2,7,2282,2025-11-25 20:24:59.034185,2025-11-25 20:24:59.034186,0
user2281@nexus.com,rxue2281,scrypt:32768:8:1$79wHZTO7xRrf3Y7r$e28ea465b7644258adcde240c52e9ebfeb9416d459098e3d09498ceffbec40f4d46f9ac6c8abc32c0ea8a6cd389f6622e216d8cf920b4c1b5a2b168d730d20f9,,,https://ui-avatars.com/api/?name=U2281&background=random,,,,,1,0,,0,,2025-11-25 20:24:59,2,8,2283,2025-11-25 20:24:59.034187,2025-11-25 20:24:59.034188,0
user2282@nexus.com,vzhu2282,scrypt:32768:8:1$7EiwkYmG5iOPpQpk$c179dbb34a521bef85423326e9736588eac50af5997210663c0d78674b8cf97d44e15a441c8820bed9ddbc78a0cac9fe00ce275780b3e8b2a696ca42e72aeb84,,,https://ui-avatars.com/api/?name=U2282&background=random,,,,,1,0,,0,,2025-11-25 20:24:59,2,10,2284,2025-11-25 20:24:59.034190,2025-11-25 20:24:59.034191,0
user2283@nexus.com,nalai2283,scrypt:32768:8:1$nZ3DWybjPMJn7c14$82d2abe8254285c5385388514ba09e51e0c2fdc3ae498c8783ff799bf501c72f4213e2e2656c71788f7c798a9115837639a7643ef6f54a90f6bf1638f3e7734b,,,https://ui-avatars.com/api/?name=U2283&background=random,,,,,1,0,,0,,2025-11-25 20:24:59,2,8,2285,2025-11-25 20:24:59.034192,2025-11-25 20:24:59.034193,0
user2284@nexus.com,xiawei2284,scrypt:32768:8:1$NAKaU7t79TX0Xblz$358e6766853f331b5d72859de336f7ee38e75104cd60f3bda0cf1f6e4713e3a741fb5145713dcde36cc7ab7a59039a2fbf22cab2d339d90be3cb95002cb8419f,,,https://ui-avatars.com/api/?name=U2284&background=random,,,,,1,0,,0,,2025-11-25 20:24:59,2,10,2286,2025-11-25 20:24:59.034195,2025-11-25 20:24:59.034196,0
user2285@nexus.com,pengli2285,scrypt:32768:8:1$WXbmQ08RluU0335T$85c165e6ea4013668f35d90e8ee8219d06061d6b12e79633ae5842bc681ba8b0f8e085a57dd6335a8b57ccca2bcc19bc7f6348025474566aefabbe86c519334d,,,https://ui-avatars.com/api/?name=U2285&background=random,,,,,1,0,,0,,2025-11-25 20:24:59,3,8,2287,2025-11-25 20:24:59.034197,2025-11-25 20:24:59.034198,0
user2286@nexus.com,weixue2286,scrypt:32768:8:1$MjT0DuNvyshJZ3FS$11e31bcb6846a94a8558030ebf042fb74e3363b99cd35e3a61984e7ba737b836f2b5567418df916d8b86cebd087dd651afaedebc45ef2dcd2d1d09a69135513e,,,https://ui-avatars.com/api/?name=U2286&background=random,,,,,1,0,,0,,2025-11-25 20:24:59,3,5,2288,2025-11-25 20:24:59.034199,2025-11-25 20:24:59.034200,0
user2287@nexus.com,sunchao2287,scrypt:32768:8:1$XnH0KcvnFG2IWjhL$8622c92e6588c2bdac80d8ba6cb61a6c5f383e388dabb914b8b2563e6023c6cadf6953a726e58b80cd9c5d9567554d44787178b60540a4e08be7eea7a367deb0,,,https://ui-avatars.com/api/?name=U2287&background=random,,,,,1,0,,0,,2025-11-25 20:24:59,2,7,2289,2025-11-25 20:24:59.034202,2025-11-25 20:24:59.034203,0
user2288@nexus.com,rduan2288,scrypt:32768:8:1$EmUQnWQFT7mRxZt2$826a67128a9cc6e731cab3e9e672d907d796fefa8395e8c85dd9a83a9547a38ca9c32bb1470ee86ec8464ed4b481e77fab69db0bf175bda8d997be606bd6d726,,,https://ui-avatars.com/api/?name=U2288&background=random,,,,,1,0,,0,,2025-11-25 20:24:59,2,2,2290,2025-11-25 20:24:59.034204,2025-11-25 20:24:59.034205,0
user2289@nexus.com,jinmin2289,scrypt:32768:8:1$mimaytCK13JsRfzD$efb71357cb6d1baa01034b7628f21338a7e4966ecc41c3df025011585348c19508a6e0e0ca3e0c4d7b50dea73516a9a2c3a6161813ab0ea50a38afef3218e7bb,,,https://ui-avatars.com/api/?name=U2289&background=random,,,,,1,0,,0,,2025-11-25 20:24:59,3,10,2291,2025-11-25 20:24:59.034207,2025-11-25 20:24:59.034208,0
user2290@nexus.com,pingmeng2290,scrypt:32768:8:1$rNUHA9INupDuzKay$ad7f39b1066a24a9357159a13f0cd286a57b9b5cdb77d2c924d18f8dc68bc797ed629f40e6f552a2b85ae628fcccaf783d44e1daf4c2657403869ac724fce6a8,,,https://ui-avatars.com/api/?name=U2290&background=random,,,,,1,0,,0,,2025-11-25 20:24:59,2,6,2292,2025-11-25 20:24:59.034209,2025-11-25 20:24:59.034210,0
user2291@nexus.com,renjun2291,scrypt:32768:8:1$7h2B4ch9kIODwbDo$4488d32713d02d605d0c7398a9b9698bd70c13824f2727c860d14c6866c1d53cd7660c3b4866ff7951e9f9e08f65cac7916a3b458d364aeda771ccdfe668abb0,,,https://ui-avatars.com/api/?name=U2291&background=random,,,,,1,0,,0,,2025-11-25 20:24:59,2,6,2293,2025-11-25 20:24:59.034211,2025-11-25 20:24:59.034212,0
user2292@nexus.com,na222292,scrypt:32768:8:1$27Uw571B8xMkNKNx$f4829e5aeae4bd917937e09a66e7f57918cd4474a346a81f6b1742e20091dc4d730365a17c225105707acc07d38f984a46a4b6a0aaa4bd52ad4c2fb5f654f89b,,,https://ui-avatars.com/api/?name=U2292&background=random,,,,,1,0,,0,,2025-11-25 20:24:59,3,10,2294,2025-11-25 20:24:59.034214,2025-11-25 20:24:59.034215,0
user2293@nexus.com,yaoming2293,scrypt:32768:8:1$mqOoMzssBN6IgMvB$cc93252275d5f5ee29d854558672946a3204266c2ed1493f1c397a08d1ffa3c53c0f30022a7848b616867e6b7b231623b05f8be2217158bc2336d853b37ed875,,,https://ui-avatars.com/api/?name=U2293&background=random,,,,,1,0,,0,,2025-11-25 20:24:59,2,4,2295,2025-11-25 20:24:59.034216,2025-11-25 20:24:59.034217,0
user2294@nexus.com,napeng2294,scrypt:32768:8:1$qtrKtyPNhe2xoxGw$5b5724038eb3e0fe1242ff6b9639ac23788667b042abaff528e91eb84b55184e62f431fe7044c8951df1b0213c0753a3d8ec678aecb7e7b6703f734e4736c030,,,https://ui-avatars.com/api/?name=U2294&background=random,,,,,1,0,,0,,2025-11-25 20:24:59,2,2,2296,2025-11-25 20:24:59.034219,2025-11-25 20:24:59.034220,0
user2295@nexus.com,daixia2295,scrypt:32768:8:1$w9STpUO6oC8Wu6oM$496fde9323b37925ffb6b40259fcb5d09a59cab413de985ab34e4318e7f918b919d2f7b107ef16dd583bdc000d675adbc0a29195bd5001fe68a7ade2ac3149a4,,,https://ui-avatars.com/api/?name=U2295&background=random,,,,,1,0,,0,,2025-11-25 20:24:59,3,3,2297,2025-11-25 20:24:59.034221,2025-11-25 20:24:59.034222,0
user2296@nexus.com,songna2296,scrypt:32768:8:1$IbchFqk9bkqUPHvC$5f99b11344e62bbfcc2bb0b992ec172d15b487d6435518b25e07a1c3a93c9ef79eb3ebf3c1a447d0d6c862d2a9720eb312be556dae5fe852afaac102f3ad9500,,,https://ui-avatars.com/api/?name=U2296&background=random,,,,,1,0,,0,,2025-11-25 20:24:59,3,4,2298,2025-11-25 20:24:59.034223,2025-11-25 20:24:59.034224,0
user2297@nexus.com,bding2297,scrypt:32768:8:1$ntBAmIX7ocDBIZan$2cfa513bffcf96af9f497e134342fe517fa36ed8d31814f71fd24c6568885c4802c5f8644a59a559756ab0120bcfd21c3f797c39b1b95574082c3c97e709c620,,,https://ui-avatars.com/api/?name=U2297&background=random,,,,,1,0,,0,,2025-11-25 20:24:59,2,1,2299,2025-11-25 20:24:59.034226,2025-11-25 20:24:59.034227,0
user2298@nexus.com,rxiao2298,scrypt:32768:8:1$xYvmIcRqcxeJxG8z$def6948f70a28ab11e8c6b541e67dcec9da11cc5a93f4d18d751173ab0d3b9dcdde21b6293dba2e211a4fb97eb7c84628371ca0b1552a1cdfbbbf716405a162b,,,https://ui-avatars.com/api/?name=U2298&background=random,,,,,1,0,,0,,2025-11-25 20:24:59,2,9,2300,2025-11-25 20:24:59.034228,2025-11-25 20:24:59.034229,0
user2299@nexus.com,pingpan2299,scrypt:32768:8:1$tXGifMiuRKDU25wA$17bd7dc5edd05b75f2b1be2ba14ff1ae7ff24becab27ea8c7cc5accefc7e752e0973d06a755045229813aec364769320d8f25258a9d8d5488c6042c263928bbd,,,https://ui-avatars.com/api/?name=U2299&background=random,,,,,1,0,,0,,2025-11-25 20:24:59,2,8,2301,2025-11-25 20:24:59.034231,2025-11-25 20:24:59.034232,0
user2300@nexus.com,ping702300,scrypt:32768:8:1$Wv3gVmbdtDBiziYn$1a0e70589a172446d50e0c71ee4b63a57982195fc4b0161ab2e6da22b2379ee8f6fc4525b4d6aab2bf78520a4f5fc07b63e5a388b2665ff31b47eee60e241697,,,https://ui-avatars.com/api/?name=U2300&background=random,,,,,1,0,,0,,2025-11-25 20:25:04,3,9,2302,2025-11-25 20:25:04.524602,2025-11-25 20:25:04.524605,0
